2026-09-19T17:57:46+00:00 watchdog v2 start pid 477222 guarding ^/bin/bash /root/night-20260919/serve[.]sh (sclk guard 1; DC envelope guard: >= 1228 W once or >= 1200 W twice, from /root/night-20260919/step2b-cram-smc.log)
2026-09-19T17:57:46+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0
2026-09-19T19:10:41+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:985W
2026-09-19T19:10:46+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:986W
2026-09-19T19:10:51+00:00 card0:1730MHz/94%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:986W
2026-09-19T19:10:56+00:00 card0:1730MHz/100%/0 card1:1000MHz/36%/1 card2:1730MHz/71%/0 card3:1730MHz/97%/0 DC:987W
2026-09-19T19:11:01+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:987W
2026-09-19T19:11:06+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:988W
2026-09-19T19:11:11+00:00 card0:1730MHz/95%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:987W
2026-09-19T19:11:16+00:00 card0:1730MHz/75%/0 card1:1730MHz/56%/0 card2:1730MHz/65%/0 card3:1730MHz/92%/0 DC:987W
2026-09-19T19:11:21+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:986W
2026-09-19T19:11:26+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/15%/0 card3:1730MHz/94%/0 DC:986W
2026-09-19T19:11:31+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:987W
2026-09-19T19:11:36+00:00 card0:1730MHz/100%/0 card1:1000MHz/44%/1 card2:1730MHz/64%/0 card3:1730MHz/98%/0 DC:985W
2026-09-19T19:11:41+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:986W
2026-09-19T19:11:47+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/28%/0 card3:1730MHz/83%/0 DC:986W
2026-09-19T19:11:52+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:986W
2026-09-19T19:11:57+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:987W
2026-09-19T19:12:02+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:987W
2026-09-19T19:12:07+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:990W
2026-09-19T19:12:12+00:00 card0:1730MHz/17%/0 card1:1730MHz/96%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:987W
2026-09-19T19:12:17+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:988W
2026-09-19T19:12:22+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:989W
2026-09-19T19:12:27+00:00 card0:1730MHz/100%/0 card1:1730MHz/12%/0 card2:1730MHz/89%/0 card3:1730MHz/99%/0 DC:987W
2026-09-19T19:12:32+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:989W
2026-09-19T19:12:37+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:986W
2026-09-19T19:12:42+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:988W
2026-09-19T19:12:47+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:990W
2026-09-19T19:12:52+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:974W
2026-09-19T19:12:57+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:974W
2026-09-19T19:13:02+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:875W
2026-09-19T19:13:07+00:00 card0:1730MHz/100%/0 card1:1000MHz/100%/1 card2:1730MHz/64%/0 card3:1730MHz/98%/0 DC:975W
2026-09-19T19:13:12+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:975W
2026-09-19T19:13:17+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/21%/0 DC:975W
2026-09-19T19:13:22+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:975W
2026-09-19T19:13:27+00:00 card0:1730MHz/38%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:973W
2026-09-19T19:13:32+00:00 card0:1730MHz/100%/0 card1:1730MHz/56%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:980W
2026-09-19T19:13:37+00:00 card0:1730MHz/92%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:980W
2026-09-19T19:13:43+00:00 card0:1730MHz/97%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:980W
2026-09-19T19:13:48+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:981W
2026-09-19T19:13:53+00:00 card0:1730MHz/100%/0 card1:1730MHz/60%/0 card2:1730MHz/97%/0 card3:1730MHz/99%/0 DC:980W
2026-09-19T19:13:58+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:982W
2026-09-19T19:14:03+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:981W
2026-09-19T19:14:08+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/82%/0 DC:980W
2026-09-19T19:14:13+00:00 card0:1730MHz/100%/0 card1:1730MHz/94%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:981W
2026-09-19T19:14:18+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/2%/0 DC:982W
2026-09-19T19:14:23+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0 DC:341W
2026-09-19T19:14:28+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0 DC:295W
2026-09-19T19:14:33+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0 DC:294W
2026-09-19T19:14:38+00:00 card0:1000MHz/0%/0 card1:1000MHz/44%/1 card2:1000MHz/6%/0 card3:1000MHz/0%/0 DC:309W
2026-09-19T19:14:43+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:358W
2026-09-19T19:14:48+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:359W
2026-09-19T19:14:53+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1674MHz/100%/0 DC:1087W
2026-09-19T19:14:58+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1086W
2026-09-19T19:15:03+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1086W
2026-09-19T19:15:08+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:895W
2026-09-19T19:15:13+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:1100W
2026-09-19T19:15:18+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1065W
2026-09-19T19:15:23+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1125W
2026-09-19T19:15:28+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:1102W
2026-09-19T19:15:34+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1083W
2026-09-19T19:15:39+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:1126W
2026-09-19T19:15:44+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1102W
2026-09-19T19:15:49+00:00 card0:1540MHz/100%/0 card1:1674MHz/100%/0 card2:1674MHz/100%/0 card3:1730MHz/100%/0 DC:1122W
2026-09-19T19:15:54+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1114W
2026-09-19T19:15:59+00:00 card0:1540MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1090W
2026-09-19T19:16:04+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1674MHz/100%/0 card3:1730MHz/100%/0 DC:1128W
2026-09-19T19:16:09+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1100W
2026-09-19T19:16:14+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:1130W
2026-09-19T19:16:19+00:00 card0:1674MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1122W
2026-09-19T19:16:24+00:00 card0:1674MHz/100%/0 card1:1674MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1103W
2026-09-19T19:16:29+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:750W
2026-09-19T19:16:34+00:00 card0:1730MHz/84%/0 card1:1730MHz/99%/0 card2:1000MHz/6%/0 card3:1730MHz/6%/0 DC:875W
2026-09-19T19:16:39+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1064W
2026-09-19T19:16:44+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1674MHz/100%/0 DC:1128W
2026-09-19T19:16:49+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1100W
2026-09-19T19:16:54+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1674MHz/100%/0 DC:1122W
2026-09-19T19:16:59+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1124W
2026-09-19T19:17:04+00:00 card0:1674MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:1128W
2026-09-19T19:17:09+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1105W
2026-09-19T19:17:14+00:00 card0:1608MHz/100%/0 card1:1674MHz/100%/0 card2:1674MHz/100%/0 card3:1540MHz/100%/0 DC:969W
2026-09-19T19:17:19+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:835W
2026-09-19T19:17:25+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1035W
2026-09-19T19:17:30+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:998W
2026-09-19T19:17:35+00:00 card0:1540MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:949W
2026-09-19T19:17:40+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1000W
2026-09-19T19:17:45+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1092W
2026-09-19T19:17:50+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1092W
2026-09-19T19:17:55+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:1051W
2026-09-19T19:18:00+00:00 card0:1730MHz/0%/0 card1:1730MHz/2%/0 card2:1730MHz/91%/0 card3:1000MHz/31%/1 DC:995W
2026-09-19T19:18:05+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:1090W
2026-09-19T19:18:10+00:00 card0:1674MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1003W
2026-09-19T19:18:15+00:00 card0:1674MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1094W
2026-09-19T19:18:20+00:00 card0:1608MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1000W
2026-09-19T19:18:25+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:1091W
2026-09-19T19:18:30+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:1093W
2026-09-19T19:18:35+00:00 card0:1674MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:1094W
2026-09-19T19:18:40+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1092W
2026-09-19T19:18:45+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1092W
2026-09-19T19:18:50+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1092W
2026-09-19T19:18:55+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/8%/0 card3:1730MHz/76%/0 DC:778W
2026-09-19T19:19:00+00:00 card0:1730MHz/100%/0 card1:1000MHz/23%/0 card2:1730MHz/60%/0 card3:1730MHz/98%/0 DC:941W
2026-09-19T19:19:05+00:00 card0:1730MHz/7%/0 card1:1730MHz/96%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:943W
2026-09-19T19:19:10+00:00 card0:1730MHz/69%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:902W
2026-09-19T19:19:16+00:00 card0:1730MHz/14%/0 card1:1730MHz/81%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:952W
2026-09-19T19:19:21+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T19:19:26+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T19:19:31+00:00 card0:1730MHz/15%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:949W
2026-09-19T19:19:36+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/6%/0 card3:1730MHz/85%/0 DC:952W
2026-09-19T19:19:41+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:929W
2026-09-19T19:19:46+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/18%/0 DC:954W
2026-09-19T19:19:51+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T19:19:56+00:00 card0:1730MHz/97%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:946W
2026-09-19T19:20:01+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:905W
2026-09-19T19:20:06+00:00 card0:1730MHz/100%/0 card1:1000MHz/8%/0 card2:1730MHz/79%/0 card3:1730MHz/99%/0 DC:949W
2026-09-19T19:20:11+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/52%/1 DC:931W
2026-09-19T19:20:16+00:00 card0:1000MHz/42%/1 card1:1730MHz/12%/0 card2:1730MHz/97%/0 card3:1730MHz/99%/0 DC:953W
2026-09-19T19:20:21+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:947W
2026-09-19T19:20:26+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/100%/1 DC:951W
2026-09-19T19:20:31+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:931W
2026-09-19T19:20:36+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T19:20:41+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/11%/0 card3:1730MHz/69%/0 DC:950W
2026-09-19T19:20:46+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:945W
2026-09-19T19:20:51+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T19:20:56+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T19:21:02+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T19:21:07+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T19:21:12+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T19:21:17+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T19:21:22+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T19:21:27+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:905W
2026-09-19T19:21:32+00:00 card0:1730MHz/68%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:950W
2026-09-19T19:21:37+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T19:21:42+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T19:21:47+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T19:21:52+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:530W
2026-09-19T19:21:57+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1005W
2026-09-19T19:22:02+00:00 card0:1674MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1091W
2026-09-19T19:22:07+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:968W
2026-09-19T19:22:12+00:00 card0:1540MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1093W
2026-09-19T19:22:17+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:965W
2026-09-19T19:22:22+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:960W
2026-09-19T19:22:27+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1674MHz/100%/0 DC:1097W
2026-09-19T19:22:32+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1094W
2026-09-19T19:22:37+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1093W
2026-09-19T19:22:42+00:00 card0:1730MHz/100%/0 card1:1000MHz/35%/1 card2:1730MHz/16%/0 card3:1730MHz/97%/0 DC:951W
2026-09-19T19:22:48+00:00 card0:1730MHz/11%/0 card1:1730MHz/95%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:902W
2026-09-19T19:22:53+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T19:22:58+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T19:23:03+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T19:23:08+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T19:23:13+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:954W
2026-09-19T19:23:18+00:00 card0:1000MHz/13%/0 card1:1730MHz/66%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:943W
2026-09-19T19:23:23+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/21%/0 card3:1730MHz/29%/0 DC:951W
2026-09-19T19:23:28+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/11%/0 card3:1730MHz/64%/0 DC:952W
2026-09-19T19:23:33+00:00 card0:1000MHz/20%/0 card1:1730MHz/51%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:930W
2026-09-19T19:23:38+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T19:23:43+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1674MHz/100%/0 DC:950W
2026-09-19T19:23:48+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:990W
2026-09-19T19:23:53+00:00 card0:1730MHz/0%/0 card1:1730MHz/95%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1088W
2026-09-19T19:23:58+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1032W
2026-09-19T19:24:03+00:00 card0:1000MHz/2%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/11%/0 DC:1052W
2026-09-19T19:24:08+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:994W
2026-09-19T19:24:13+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1091W
2026-09-19T19:24:18+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:1093W
2026-09-19T19:24:23+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1093W
2026-09-19T19:24:28+00:00 card0:1000MHz/45%/1 card1:1730MHz/10%/0 card2:1730MHz/95%/0 card3:1730MHz/99%/0 DC:944W
2026-09-19T19:24:33+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T19:24:39+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:943W
2026-09-19T19:24:44+00:00 card0:1730MHz/100%/0 card1:1000MHz/44%/1 card2:1730MHz/13%/0 card3:1730MHz/94%/0 DC:947W
2026-09-19T19:24:49+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:947W
2026-09-19T19:24:54+00:00 card0:1730MHz/100%/0 card1:1730MHz/6%/0 card2:1730MHz/84%/0 card3:1730MHz/99%/0 DC:947W
2026-09-19T19:24:59+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:948W
2026-09-19T19:25:04+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1000MHz/56%/1 card3:1000MHz/2%/0 DC:790W
2026-09-19T19:25:09+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1674MHz/100%/0 DC:953W
2026-09-19T19:25:14+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1674MHz/100%/0 card3:1730MHz/100%/0 DC:1090W
